x,y,type
263.6547483405606,-490.24136457810766,random
178.97807555259925,-480.44521586039104,random
253.63282975351964,-620.7868811482172,random
202.96475116824746,-564.6004647757713,random
-0.14401279485543028,359.5035689252492,random
181.92975399643416,-823.2489586990679,random
35.05996871563809,-502.51077887839136,random
-152.32321332897752,371.2196872992463,random
223.9484821906785,-651.152811280765,random
93.23644518040744,-417.4719811953097,random
184.61622417606043,-403.3661829029549,random
-311.95584922045435,875.3638574339878,random
39.54379175297997,-132.39126661455276,random
241.01458450017043,-612.3177451184705,random
-203.5346847873501,894.2253632603058,random
-337.2325728353454,937.2459061384845,random
235.25843307661242,-607.923282670752,random
188.9447773823408,-586.8690589047873,random
-260.706844081324,199.32883599203896,random
-167.46470135857558,223.12365976726346,random
274.5859424434407,-266.1310676944228,random
-180.61806995893883,840.5858974807943,random
-291.74346387931774,712.4203030081716,random
-193.37768025041723,781.8082842531213,random
43.57555809079826,3.8838353758234705,random
-120.05443988455426,206.15081302789494,random
85.37501086014754,-780.8172836310071,random
-124.3151823261045,200.38398016797845,random
224.18307316431287,-583.3992729186097,random
202.74694953926215,-569.9394488315809,random
227.50351597164027,-591.6703332960826,random
38.6598043005987,-73.11915511603357,random
243.89271080245143,-657.6357783539715,random
-436.306802665329,914.8187577195458,random
155.64763695862277,-110.05251524301336,random
-31.123122941834556,191.8857741681303,random
-38.35940239050201,-170.6420591637702,random
129.39392176603639,-442.6082713507709,random
-245.3976831278559,511.0204966551339,random
347.7625994116471,-884.2487798483595,random
-70.2669387253893,0.2957978776962235,random
-386.85357109295956,656.5892265527203,random
-35.070374690492194,189.06221367791758,random
-407.6307438011637,775.3055311559801,random
23.93648452907957,7.272729436162031,random
-117.29207114003368,-25.574730463727963,random
203.7691941787419,-563.2492278412399,random
-305.1901558739944,890.8685544373864,random
-350.1524044864454,934.1018314175952,random
-68.92774367720676,191.09668521007916,random
199.84137097685118,-398.8621625494975,random
44.133763349443846,-2.3357139635452726,random
-80.18133068139272,661.3942927930015,random
112.02935992735492,-557.4019182775291,random
-54.52044854043064,551.2887928427567,random
321.4781057163616,-906.7958395100895,random
149.6760347070455,-474.72502858092787,random
-217.31859376609776,787.4371373342848,random
92.99676787454018,-529.3109399562059,random
133.73138242481812,-443.9654868155881,random
-0.07381247205368709,357.827146721164,random
-430.66521273725283,920.154391027144,random
-340.7279008319694,901.8515905547399,random
288.82628377441443,-97.5987795216848,random
31.261633433716852,-128.94918568655584,random
-20.810901183292618,36.341355945369244,random
-89.81227011538174,117.32285723449009,random
171.89670296691136,-378.44508002850193,random
3.7960321953614526,415.0861919821702,random
164.01980880975728,-375.46991646912613,random
-174.79034519681522,806.0458293828013,random
105.34324505453274,-345.63587586235747,random
171.21022569906887,-839.3960971020847,random
77.0141216466483,-269.5795029599792,random
-129.81591973592447,194.81339125706515,random
-89.98497236837416,358.0832879860364,random
103.626590430214,-426.44749554581944,random
98.15532471094764,-563.4487082311949,random
326.6988697784514,-915.174905770333,random
-210.7504316970405,476.66658521928,random
-290.8140511244909,717.8604366544965,random
-129.4550357323511,410.11557032566446,random
-205.6792839540414,204.29821262483765,random
158.637309969817,-425.38237984368743,random
-8.33231199722203,-26.938213418810125,random
97.53301393690752,-395.8311513841525,random
157.96030853054185,-839.2588128061558,random
148.59114080111974,-300.4789464574035,random
-188.07646257413106,447.2099099519098,random
-332.47636408972966,924.4545051563601,random
279.39809480976083,-521.778028341125,random
-80.18133068128775,661.3942927930228,random
159.64539092379462,35.59209241466373,random
158.78650690761484,4.1189248099835405,random
-385.469940533885,662.2959451751121,random
239.5431614434347,-759.6564903959743,random
-379.0238075300397,700.625969855742,random
184.08491598039927,-821.9411558634228,random
427.6288926812747,-796.4015492996305,random
-102.61518580856257,424.8113083143723,random
157.68529406587194,21.95792450305273,random
151.99077861136522,-474.9583100710575,random
161.15394073082788,-417.8958030468081,random
118.73769108258159,-274.13663382414785,random
262.40451079446325,-503.181402641037,random
212.53970940258276,-227.10130819930058,random
-53.58207662400314,58.19449714811997,random
-32.509261795893046,509.9119629273789,random
-430.62152785101864,932.1703904913976,random
-33.90016302841258,-179.6048545037135,random
-188.07646570738623,447.209908907895,random
197.69739428016243,-471.4632463086885,random
-96.0485240001218,623.8155767373398,random
61.37457606922884,-233.58976829073833,random
-245.3976831271506,511.0204966554051,random
-28.533801026488227,186.39851254597204,random
-67.03644276251165,100.87143129462396,random
102.09397039286324,-759.990788135111,random
102.79860788289822,-329.7671386082425,random
-126.2947255230917,-44.82622055778794,random
-385.82357703707726,597.0135825387509,random
65.68833854782962,-229.42274279440522,random
-94.85452851496733,681.0465587067334,random
-82.99001235957003,565.867191981556,random
36.81063398234163,-136.74417545941893,random
-308.61389201180384,816.7218081790478,random
125.30150629854398,-442.99065440452546,random
229.63700807094628,-586.9487439308463,random
-59.28458966967439,544.1181530912673,random
131.86941206582486,-742.0888937263809,random
-122.85385188895366,75.32611698095042,random
401.34615198645525,-769.7248889883476,random
-70.09094351767158,790.3125719210772,random
105.08505131847014,-555.5774228215143,random
51.050928436272116,-241.45753066081008,random
389.86714393709184,-797.9776133146966,random
97.19449696729684,-420.0990170897433,random
296.1848005438552,-874.2112981647201,random
-334.5378282239972,921.2752399301927,random
162.72113613760445,6.685731075819846,random
206.54166324854444,-590.5633098837496,random
164.64922471489982,36.93409542893834,random
4.882455583077015,170.8039780763771,random
111.01513649694019,-362.966964505713,random
103.89684666074595,-548.4456996192674,random
-44.74021087813685,-171.59848918881949,random
-216.5055854164117,481.8397565685817,random
48.11488491286029,1.113347936228277,random
63.6745812945849,-338.8462294901357,random
-347.2643531933228,924.4259740275223,random
158.1515381275752,-114.5366312996897,random
-4.528155873162247,-73.68266086418109,random
-117.94046967403914,666.0378328044151,random
-6.408228876050753,27.753617287487568,random
-121.17689070576337,200.3231077245615,random
-21.02324751484369,34.04065044509055,random
-93.82177856187677,636.3590681418816,random
31.107386698570817,5.654588309463127,random
116.83107239353939,-784.8807921899595,random
36.810766118604796,-136.74413082980848,random
235.84577168243513,-587.2994186382513,random
-39.754340593742114,548.8822978316409,random
199.45038239010654,-563.3494410597746,random
-31.123123509466836,191.88577398437198,random
-193.85881732209953,34.21755150578774,random
-133.03096504910204,202.6585996654603,random
307.60363435960676,-924.7548285804237,random
74.93249795907474,-351.8133446337592,random
177.09664071977247,-473.19504049929645,random
-180.61806995966884,840.585897480628,random
-216.08928616102094,215.98160092782211,random
-80.18133068129615,661.394292793021,random
240.94898861344603,-757.244055908466,random
201.72935068108168,-551.3861193727466,random
181.2582183023161,-812.3041010209872,random
97.91138221241529,-333.3199193748531,random
202.21496274272852,-556.4490127893135,random
-73.37573641940708,605.8159982510056,random
-39.30717920315813,-168.41630660306367,random
